570.96594,9.998
571.05255,0
571.13916,-19.996
571.22577,9.998
571.31238,9.998
571.39899,-29.994
571.4856,-19.996
571.5722,9.998
571.65881,19.996
571.74542,-9.998
571.83203,-9.998
571.91864,29.994
572.00525,9.998
572.09186,-9.998
572.17847,19.996
572.26508,19.996
572.35168,0
572.43829,9.998
572.5249,-9.998
572.61151,29.994
572.69812,-19.996
572.78473,-9.998
572.87134,-19.996
572.95795,0
573.04456,0
573.13116,9.998
573.21777,0
573.30438,0
573.39099,-9.998
573.47754,0
573.56415,9.998
573.65076,0
573.73737,0
573.82397,0
573.91058,0
573.99719,19.996
574.0838,9.998
574.17041,9.998
574.25702,29.994
574.34363,0
574.43018,9.998
574.51678,19.996
574.60339,-9.998
574.69,-9.998
574.77661,0
574.86322,0
574.94983,29.994
575.03638,9.998
575.12299,0
575.20959,0
575.2962,29.994
575.38281,9.998
575.46942,0
575.55597,-9.998
575.64258,-19.996
575.72919,0
575.8158,9.998
575.9024,-19.996
575.98901,9.998
576.07556,19.996
576.16217,19.996
576.24878,9.998
576.33539,-9.998
576.42194,0
576.50854,19.996
576.59515,0
576.68176,0
576.76831,39.992
576.85492,19.996
576.94153,0
577.02814,0
577.11469,9.998
577.20129,29.994
577.2879,-9.998
577.37451,0
577.46106,9.998
577.54767,0
577.63428,-9.998
577.72083,19.996
577.80743,9.998
577.89404,0
577.98065,0
578.0672,9.998
578.15381,0
578.24042,0
578.32697,9.998
578.41357,-9.998
578.50018,-19.996
578.58673,19.996
578.67334,0
578.75995,19.996
578.8465,0
578.93311,-9.998
579.01965,9.998
579.10626,0
579.19287,9.998
579.27942,19.996
579.36603,0
579.45258,-9.998
579.53918,0
579.62579,9.998
579.71234,0
579.79895,29.994
579.8855,9.998
579.97211,-9.998
580.05865,-19.996
580.14526,29.994
580.23187,9.998
580.31842,9.998
580.40503,29.994
580.49158,19.996
580.57819,-19.996
580.66473,19.996
580.75134,19.996
580.83789,-9.998
580.9245,0
581.01105,19.996
581.09766,9.998
581.1842,0
581.27081,0
581.35736,19.996
581.44397,19.996
581.53052,0
581.61713,9.998
581.70367,-9.998
581.79028,-9.998
581.87683,19.996
581.96338,0
582.04999,9.998
582.13654,-9.998
582.22314,0
582.30969,0
582.3963,19.996
582.48285,9.998
582.5694,0
582.65601,9.998
582.74255,19.996
582.82916,-19.996
582.91571,0
583.00226,-9.998
583.08887,0
583.17542,-9.998
583.26196,29.994
583.34857,-9.998
583.43512,9.998
583.52167,9.998
583.60828,19.996
583.69482,0
583.78137,19.996
583.86798,9.998
583.95453,9.998
584.04108,0
584.12769,0
584.21423,-9.998
584.30078,19.996
584.38733,19.996
584.47394,9.998
584.56049,9.998
584.64703,9.998
584.73364,0
584.82019,-9.998
584.90674,0
584.99329,-9.998
585.0799,0
585.16644,-19.996
585.25299,9.998
585.33954,0
585.42609,0
585.5127,19.996
585.59924,-9.998
585.68579,0
585.77234,0
585.85889,9.998
585.9455,0
586.03204,19.996
586.11859,9.998
586.20514,-9.998
586.29169,0
586.37823,0
586.46478,0
586.55139,9.998
586.63794,-19.996
586.72449,9.998
586.81104,-19.996
586.89758,9.998
586.98413,-9.998
587.07068,-9.998
587.15723,-9.998
587.24377,29.994
587.33032,19.996
587.41687,19.996
587.50348,0
587.59003,-9.998
587.67657,19.996
587.76312,0
587.84967,-9.998
587.93622,-9.998
588.02277,-9.998
588.10931,9.998
588.19586,0
588.28241,19.996
588.36896,19.996
588.45551,9.998
588.54205,9.998
588.6286,9.998
588.71515,9.998
588.8017,9.998
588.88824,19.996
588.97479,19.996
589.06134,29.994
589.14783,19.996
589.23438,19.996
589.32092,0
589.40747,0
589.49402,0
589.58057,0
589.66711,-19.996
589.75366,19.996
589.84021,0
589.92676,-9.998
590.01324,0
590.09979,0
590.18634,-9.998
590.27289,0
590.35944,9.998
590.44598,-9.998
590.53253,-9.998
590.61902,0
590.70557,0
590.79211,19.996
590.87866,9.998
590.96521,9.998
591.0517,9.998
591.13824,-9.998
591.22479,-9.998
591.31134,-9.998
591.39789,-19.996
591.48438,19.996
591.57092,-19.996
591.65747,-9.998
591.74402,9.998
591.83051,9.998
591.91705,-9.998
592.0036,-29.994
592.09009,0
592.17664,19.996
592.26318,19.996
592.34967,0
592.43622,0
592.52277,-19.996
592.60925,-9.998
592.6958,19.996
592.78235,9.998
592.86884,9.998
592.95538,19.996
593.04193,9.998
593.12842,19.996
593.21497,29.994
593.30151,9.998
593.388,19.996
593.47455,0
593.56104,-9.998
593.64758,0
593.73413,9.998
593.82062,0
593.90717,0
593.99365,29.994
594.0802,-9.998
594.16669,19.996
594.25323,19.996
594.33972,0
